,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,CCI_14,WILLR_14,ROC_10,UO,DPO,CMO,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
1248,2020-01-09,5589.89990234375,5679.0,5541.5,5589.89990234375,3653.724365234375,24214,-1,48.15633085945999,-193.4561430778294,-86.49932989016736,-3.2889290251946366,44.66045767510775,58.35490722656232,-3.687338281080011,-0.3422991105887507,0.2002942040562629,-0.8700528042390943
1249,2020-01-10,5680.0,5690.0,5560.10009765625,5680.0,3712.616455078125,11173,1,52.86002819355561,-110.19809329038247,-61.366806136680616,-1.7113967020546443,48.907040375775104,184.95500488281232,5.720056387111224,-0.1772728795185685,0.1315683051943779,-0.7561446726322174
1250,2020-01-13,5670.0,5750.0,5621.0,5670.0,3706.080078125,48936,0,52.29294579519132,-43.0635538849483,-64.15620641562064,-0.176056338028169,48.36841362725847,211.44999999999985,4.58589159038265,-0.1744570724133934,0.0557036623358726,-0.7138428408652544
1251,2020-01-14,5600.0,5750.0,5560.10009765625,5600.0,3660.326416015625,19400,-1,48.38030397028192,-98.53692845970323,-83.68200836820083,-1.4067132118081898,39.69086385427284,178.05500488281268,-3.239392059436178,-0.3284813388250768,0.2652065083384514,-0.8605870390310884
1252,2020-01-15,5450.0,5630.0,5450.0,5450.0,3562.281982421875,12431,-1,41.25670548473756,-232.0808571192877,-100.0,-4.335615236089169,33.48885992955836,69.96999511718786,-17.486589030524883,-0.2028731928490426,0.4132650420069694,-0.8887401362881064
1253,2020-01-16,5355.0,5460.0,5300.0,5355.0,3500.1875,29384,-1,37.49156299844858,-267.1288421033637,-90.83333333333331,-6.217162872154115,35.1549243607729,27.030004882812136,-25.01687400310285,-0.2512579328380525,0.3346650898456573,-0.8256514864042401
1254,2020-01-17,5410.0,5450.0,5352.2998046875,5410.0,3536.13623046875,36194,1,40.856798549278544,-167.81811185065067,-81.66666666666667,-6.743435533022952,38.97186059453675,136.23000488281286,-18.286402901442926,-0.1774615034727113,0.2057354375720024,-0.9195269057527184
1255,2020-01-20,5370.0,5420.0,5367.0,5370.0,3509.991455078125,16339,-1,39.20374701967496,-135.6631242894113,-88.33333333333333,-6.0203010150507525,37.36384045406648,129.78000488281214,-21.59250596065008,-0.1014883246018805,0.4615504778921604,-0.8304015705361962
1256,2020-01-21,5280.0,5370.0,5268.89990234375,5280.0,3451.1650390625,7274,-1,35.70349003630024,-138.5510746752742,-98.24115101590492,-6.713780918727915,30.601419411675028,71.68000488281268,-28.593019927399517,-0.2851112453157411,0.3591324761509895,-0.8283882290124893
1257,2020-01-22,5279.89990234375,5350.0,5265.10009765625,5279.89990234375,3451.099365234375,18110,0,35.69967232867564,-114.8550027470185,-97.66895464420988,-6.351544832498226,28.70990781265864,103.99990234375036,-28.60065534264872,-0.2573995216749608,0.3753406815230846,-0.7086518332362175
1258,2020-01-23,5166.0,5275.0,5150.0,5166.0,3376.65087890625,20457,-1,31.56381448341027,-133.63411552566248,-97.53086419753086,-7.583318301746619,25.38770060425616,38.60000000000037,-36.87237103317946,-0.3186731552705169,0.1027656868100166,-0.8818903705105186
1259,2020-01-24,5200.0,5200.0,5125.0,5200.0,3398.874267578125,20761,1,34.02105129682001,-119.45804780624456,-88.63636363636364,-8.450704225352112,33.306789129598265,117.35000000000036,-31.95789740635997,-0.2294689481767515,0.0999094247817993,-0.9095580433495344
1260,2020-01-27,4950.0,5200.0,4914.0,4950.0,3235.467041015625,27142,-1,26.48954974821517,-153.96276916771205,-95.69377990430624,-12.698412698412698,28.704752448487827,-107.05000000000018,-47.020900503569656,-0.4650303230446297,0.133561186492443,-0.8862312263809144
1261,2020-01-28,4950.0,5000.0,4950.0,4950.0,3235.467041015625,60202,0,26.48954974821517,-149.44634900149984,-95.69377990430624,-11.607142857142858,25.59844521946089,-92.635009765625,-47.02090050356966,-0.388108330011806,0.4422559551894665,-0.8130455045029521
1262,2020-01-29,4961.0,4999.89990234375,4950.0,4964.89990234375,3245.205810546875,3242,0,27.597449550635535,-122.80920266539228,-93.91149493495814,-8.900919223050458,26.321989771125686,-64.735107421875,-44.80510089872892,-0.3695403369557526,0.0619542524218559,-0.6992484200745821
1263,2020-01-30,4871.7001953125,4950.0,4801.0,4871.7001953125,3184.28759765625,23005,-1,25.05388751676776,-130.299286505585,-92.55003210616438,-9.025206436741364,28.35216005278701,-144.64482421874982,-49.89222496646449,-0.4556078830999987,-0.0433153733611106,-0.909629941917956
1264,2020-01-31,4760.0,4870.0,4749.89990234375,4760.0,3111.27734375,30097,-1,22.39035263865039,-132.83987742534816,-98.99009132386652,-12.01478743068392,26.448340079018177,-246.34501953124985,-55.21929472269921,-0.2598870548233389,0.4430932141840458,-0.802531068213284
1265,2020-02-03,4630.0,4760.0,4629.0,4630.0,3026.305419921875,14931,-1,19.7576989606675,-141.73745704638085,-99.9000999000999,-13.780260707635009,24.29687803233788,-364.0950195312498,-60.484602078665,-0.2924990784376859,0.2075922861695289,-0.6309987660497427
1266,2020-02-04,4989.0,4989.0,4630.0,4989.0,3260.95849609375,32091,1,40.54708739111053,-70.44547609990683,-56.67870036101084,-5.511363636363637,40.864161940740296,11.899975585937682,-18.90582521777893,-0.1293777759290403,0.2855392172932625,-0.7480346355587244
1267,2020-02-05,5000.0,5140.0,4950.0,5000.0,3268.1484375,20550,0,41.05104887003415,-13.453699346000953,-54.81120584652862,-5.301235014313478,43.27826394957759,26.199975585937864,-17.897902259931698,-0.3873088112367051,0.0376088917255401,-0.7384119369089603
1268,2020-02-06,4941.5,5119.89990234375,4860.0,4941.5,3229.910888671875,19664,-1,39.150373361813095,-25.685933422801877,-60.49304677623262,-4.345722028648858,42.04606533193028,-24.220019531249815,-21.69925327637381,-0.4914250369183719,0.1045822277665138,-0.856146452948451
1269,2020-02-07,4710.0,4930.0,4710.0,4710.0,3078.595458984375,30464,-1,32.69843139486211,-93.5901325942605,-89.06882591093117,-9.423076923076923,36.91768695539939,-248.72001953124985,-34.60313721027579,-0.2103089783340692,0.4192114844918251,-0.7955671194940805
1270,2020-02-10,4775.0,4800.0,4702.0,4775.0,3121.08154296875,20806,1,35.892963730119305,-93.43399524006117,-79.750346740638,-3.5353535353535355,38.97273898721808,-175.22001953124982,-28.214072539761396,-0.3714588787034154,0.0858415737748146,-0.8957328842952847
1271,2020-02-11,5088.0,5088.0,4925.0,5088.0,3325.66748046875,22413,1,48.55587470287932,51.65544939753579,-28.947368421052637,2.787878787878788,50.25916835340527,150.77497558593768,-2.8882505942413665,-0.2505046776769792,-0.0296918600797653,-0.6368498709052801
1272,2020-02-12,5149.89990234375,5269.7001953125,5101.0,5161.7001953125,3373.840576171875,4253,1,51.0097177464834,130.68651518433848,-16.856557995479193,3.963832037698236,51.95763975854375,229.61018066406268,2.0194354929667897,-0.3614865500818599,-0.1182219833135604,-0.6806330271065235
1273,2020-02-13,5095.0,5144.89990234375,4950.0,5095.0,3330.243408203125,20025,-1,48.74365348786609,77.55688906605965,-27.26707383432128,4.583611382784942,47.22980017166087,169.40998535156268,-2.51269302426781,-0.4385899369501405,0.024538904428482,-0.912670947611332
1274,2020-02-14,5144.2001953125,5155.0,5050.2998046875,5144.2001953125,3362.40185546875,7583,1,50.49080112030808,99.1653042163303,-19.58794470770961,8.071432674632353,52.72832141080279,206.6601806640629,0.981602240616169,-0.1738769711926579,0.5668880231678486,-0.6604265216737986
1275,2020-02-17,5170.0,5200.0,5110.0,5170.0,3379.265625,1702,1,51.42582280838981,105.17319031198848,-15.561130781905174,11.663066954643629,56.77222239956826,237.0099853515621,2.8516456167796247,-0.3449648837558925,0.0004125162959098,-0.9063127008266748
1276,2020-02-18,5040.0,5150.0,5020.0,5035.0,3291.025634765625,4682,-1,46.47932694979136,53.78597560567621,-36.63182827625416,0.9220284626177592,59.299988296928085,109.67998046874982,-7.041346100417272,-0.3777330654673278,0.3707791119813919,-0.7925325036048889
1277,2020-02-19,4940.0,5050.0,4800.0,4940.0,3228.930908203125,46776,-1,43.32145879694211,-14.44974598275976,-51.45935614264789,-1.2,57.912304691827046,26.75498046874964,-13.357082406115763,-0.3245858730127414,-0.0303720831871032,-0.6911814119666815
1278,2020-02-20,5100.0,5145.0,4951.7998046875,5100.0,3333.51171875,46050,1,49.5396679743648,45.79672830033451,-26.486677630826872,3.2075280785186684,55.26962875463644,185.77998046875015,-0.9206640512703936,-0.3933990355581045,-0.0400615781545639,-0.9077495392411948
1279,2020-02-21,5038.89990234375,5120.0,5000.0,5038.39990234375,3293.24755859375,1400,-1,47.3842724262917,30.619077452516677,-36.15760862098182,6.972397077361996,55.82632805869168,138.02988281249964,-5.231455147416603,-0.3931774358497932,0.485677994787693,-0.8257877575233579
1280,2020-02-24,4810.0,5000.0,4800.10009765625,4810.0,3143.958984375,25554,-1,40.3706988954974,-88.88745918950326,-80.97587408076376,0.7329842931937173,45.33594881434788,-67.27001953125,-19.258602209005197,-0.360365295317024,0.1395042315125465,-0.810496911406517
1281,2020-02-25,4780.0,4890.0,4740.0,4780.0,3124.35009765625,82834,-1,39.54279014631842,-106.21040395233976,-86.26035350277384,-6.053459119496855,41.880145067638445,-64.18500976562518,-20.914419707363155,-0.4271971362509897,0.1505426913499832,-0.8397824317216873
1282,2020-02-26,4705.0,4800.0,4700.0,4705.0,3075.327880859375,179170,-1,37.47375391048804,-116.083063525658,-99.12234539479888,-8.847863650183395,38.93628990334765,-91.93500976562518,-25.05249217902392,0.0048047259449958,0.6093625836074352,-0.6163149066269398
1283,2020-02-27,4769.0,4769.0,4510.0,4769.0,3117.159912109375,50868,1,40.34235580141669,-130.28379406282562,-65.90760386819944,-6.398429833169774,51.24973136689052,14.274999999999636,-19.31528839716662,-0.3862636087255345,0.1171686723828315,-0.7847890490666032
1284,2020-02-28,4630.0,4799.89990234375,4581.0,4630.0,3026.305419921875,63797,-1,36.43286042019892,-126.72247768922747,-84.2042952285094,-9.99572675614471,46.81974543087974,-41.22500000000037,-27.134279159602173,-0.3853545031909431,-0.0366660058498382,-0.8583886902779341
1285,2020-03-02,4869.0,4869.0,4660.0,4869.0,3182.523193359375,37229,1,46.10411547666317,-60.361445783132815,-52.74451655862394,-5.8220502901353965,49.64477751559695,277.0099975585936,-7.791769046673673,-0.320663001621142,0.1800869107246399,-0.8994995141401887
1286,2020-03-03,4898.0,4950.0,4750.0,4898.0,3201.478271484375,35690,1,47.15472447108865,-24.93431156369855,-43.76811594202898,-2.720953326713009,53.53484563458191,427.9549926757809,-5.6905510578227165,-0.0631725530007055,0.6399661395698786,-0.427461352199316
1287,2020-03-04,4850.10009765625,4980.0,4831.0,4846.60009765625,3167.882080078125,4304,-1,45.46313914288685,-10.67733268314216,-51.21737715126812,-1.8906862822621455,54.48726403539871,494.0500854492184,-9.073721714226298,-0.2324697955378464,0.2814815640449524,-0.539495624601841
1288,2020-03-05,4700.0,4851.2998046875,4630.0,4700.0,3072.05908203125,66523,-1,40.9509309815934,-80.56514567422555,-72.46376811594203,-7.84313725490196,53.29663786433606,459.36998291015607,-18.09813803681319,-0.3530651817352257,0.627019964158535,-0.8603466143831611
1289,2020-03-06,4716.0,4760.0,4558.5,4729.5,3091.342041015625,3884,1,42.19422368485528,-92.85204708795403,-65.703125,-6.130912756648331,58.32811536155039,599.4199829101562,-15.611552630289449,-0.4037519246339798,0.6677484177052975,-0.8308247430250049
1290,2020-03-09,4498.0,4590.0,4498.0,4498.0,2940.0263671875,31100,-1,35.82034544916856,-156.97981622006654,-100.0,-6.486486486486487,48.02232422386427,466.91998291015625,-28.359309101662877,-0.410935119073838,0.3832981400191784,-0.7870262870565057
1291,2020-03-10,4626.0,4720.0,4559.89990234375,4626.0,3023.69140625,54100,1,41.11680641263771,-83.68558773341942,-80.21638330757341,-3.221757322175732,51.13792308073547,670.1649780273438,-17.76638717472459,-0.417500539838026,0.2583115957677364,-0.8792706318199635
1292,2020-03-11,4500.0,4625.0,4500.0,4500.0,2941.333740234375,12550,-1,37.809078682233576,-122.93414026803302,-99.67845659163989,-4.357066950053135,42.21715351004206,618.8649780273436,-24.381842635532852,-0.142234506085515,0.0993158817291259,-0.4042407460510731
1293,2020-03-12,4150.0,4399.0,3950.0,4150.0,2712.563232421875,28245,-1,30.475126436926697,-272.2625972050667,-80.95238095238095,-12.979660306143844,39.05572432983263,340.3649780273436,-39.049747126146606,-0.260075454832986,0.3466548882424831,-0.8129605110734701
1294,2020-03-13,4300.0,4500.0,4070.800048828125,4300.0,2810.607666015625,48575,1,36.18797132785394,-156.092239705908,-66.01941747572815,-7.127429805615551,43.232021553937685,558.8149780273438,-27.624057344292112,-0.2431363185867667,0.1840899735689163,-0.6345522701740265
1295,2020-03-16,3500.0,4295.0,3500.0,3500.0,2287.7041015625,88508,-1,24.585061169965314,-241.24074741241049,-100.0,-28.116656397617582,33.222557789491866,-179.83502197265625,-50.82987766006937,-0.2318832084226111,0.6315589882433414,-0.8246628921478987
1296,2020-03-17,3499.0,3750.0,3300.0,3450.300048828125,2255.218505859375,8021,-1,24.06875539388483,-207.76651389930444,-91.05356852213542,-29.556961028417213,31.413314942630727,-168.20496826171893,-51.86248921223032,-0.3886835350699368,0.0922053456306457,-0.8670017067342997
1297,2020-03-18,2501.10009765625,3361.0,2300.0,2501.10009765625,1634.79345703125,78813,-1,16.80850958090326,-231.67968234714667,-92.4962650128265,-48.39474998430863,28.391267409139537,-1069.404919433594,-66.38298083819349,-0.4192899704910814,0.2335308417677879,-0.8641593558713794
1298,2020-03-19,2750.10009765625,2940.0,2500.0,2750.10009765625,1797.547119140625,15420,1,23.34111619671269,-166.34152418230445,-83.20522023670709,-41.48723196476064,30.166669450723585,-768.7399169921873,-53.31776760657463,-0.4282027361914515,0.0622905492782592,-0.8952222922816873
1299,2020-03-20,2800.0,3300.0,2800.0,2800.0,1830.1632080078125,77024,1,24.618604135645345,-110.27944761798148,-81.34328358208955,-40.797124431758114,27.28862160649749,-691.4400146484377,-50.76279172870932,-0.2371661602519452,0.2524184733629226,-0.6968462113291025
1300,2020-03-23,2599.0,2980.0,2520.10009765625,2599.0,1698.7835693359375,15000,-1,22.95891510216221,-110.95041766798995,-88.84328358208955,-42.21876389506447,25.13098498315936,-851.8900146484375,-54.082169795675576,-0.2840945462385813,0.2228488698601722,-0.6663529071956873
1301,2020-03-24,2800.0,2940.0,2670.0,2800.0,1830.1632080078125,33308,1,28.173644908355648,-86.72096993705973,-80.40214642429123,-39.47254647643753,25.66347110847024,-619.9700195312498,-43.6527101832887,-0.4824081594672273,0.0800374373793602,-0.809982911683619
1302,2020-03-25,3200.10009765625,3400.10009765625,3002.0,3200.10009765625,2091.680419921875,236433,1,37.27502407673472,-42.85470736305587,-63.4105651359248,-28.88666449652778,33.214170639530444,-211.36992187499985,-25.449951846530563,-0.3731158917653374,-0.0204107388854026,-0.8265672856941819
1303,2020-03-26,3275.0,3320.0,3050.0,3275.0,2140.63720703125,47016,1,38.8374738710517,-34.44551136602905,-59.71074380165289,-21.08433734939759,35.52760737754429,-117.67001953125008,-22.3250522578966,-0.4387588657110053,0.1135933175683021,-0.9425796018913388
1304,2020-03-27,3200.0,3258.5,3100.0,3200.0,2091.61474609375,27808,-1,37.82153081558166,-30.66346847853369,-62.8099173553719,-25.58139534883721,41.37040758307455,-216.1750244140626,-24.356938368836683,-0.3423416487386693,0.0458655804395675,-0.7426646463572979
1305,2020-03-30,3500.0,3550.0,3201.0,3500.0,2287.7041015625,90540,1,44.11849418575088,6.137027380356963,-48.38709677419355,0.0,44.005172489814086,62.78997802734375,-11.763011628498248,-0.4535151686286554,0.0218089818954467,-0.8522729212418199
1306,2020-03-31,3671.0,3779.89990234375,3610.0,3671.0,2399.474609375,34957,1,47.389087288519605,59.2967509645393,-37.68181818181818,6.39654372224336,50.33189728871118,163.84498291015643,-5.2218254229608005,-0.4344758960069157,0.0204700827598571,-0.8981914925388992
1307,2020-04-01,3620.0,3664.39990234375,3500.0,3620.0,2366.139404296875,50069,-1,46.51469297620494,57.55363333428578,-40.0,44.736310369675216,56.26971421240256,52.84998779296893,-6.970614047590128,-0.4774049716070294,-0.1257607191801071,-0.8518110746517777
1308,2020-04-02,3740.0,3855.300048828125,3620.0,3740.0,2444.574951171875,33123,1,48.90368297030464,102.19066364786964,-27.81954887218045,35.99504989608865,56.06594127039649,119.54998779296876,-2.192634059390715,-0.4234345285712104,-0.076090469956398,-0.7332447748631239
1309,2020-04-03,3709.0,3900.0,3688.0,3696.199951171875,2415.9462890625,5272,-1,48.059880951123326,106.9563063950514,-12.737503051757814,32.00714111328125,52.94925807242868,20.699938964843568,-3.880238097753365,-0.4083770368756218,-0.0672009512782096,-0.8817776478827
1310,2020-04-06,3950.0,3950.0,3800.0,3950.0,2581.837158203125,98099,1,53.10873411367451,117.52221977168507,0.0,51.981531358214696,55.509258388030666,229.49998779296857,6.21746822734902,-0.4032886778004467,0.0541816502809524,-0.9113345500081778
1311,2020-04-07,3815.0,4250.0,3800.0,3815.0,2493.597412109375,45922,-1,50.3075007376272,108.08353592258754,-24.85714285714285,36.25,48.18221139889295,58.25499267578107,0.6150014752543919,-0.3864839060232043,-0.0283387154340744,-0.890079053118825
1312,2020-04-08,3899.0,3998.0,3816.60009765625,3881.60009765625,2537.12939453125,6977,1,51.66205772839019,86.6347112196898,-21.296024229183686,21.296208843564923,43.08079695392144,98.10509033203108,3.324115456780365,-0.2508403512959679,0.1972903162240982,-0.807286599650979
1313,2020-04-09,3980.0,4100.0,3900.300048828125,3980.0,2601.4462890625,103957,1,53.67142741565901,91.43904815403948,-15.607839484480646,21.52671755725191,42.724986192178456,158.95499267578134,7.342854831318009,-0.3354356648683872,0.1902839168906211,-0.8976593422703445
1314,2020-04-13,3900.10009765625,4050.0,3900.0,3924.0,2564.843017578125,6949,-1,52.33800756490808,79.29084192095144,-20.632911392405063,22.625,40.39633318771853,78.20499267578134,4.676015129816163,-0.3847387521527707,0.0158925354480743,-0.8066695686429739
1315,2020-04-14,3970.10009765625,4050.10009765625,3901.199951171875,3970.10009765625,2594.97509765625,47639,1,53.365155055318624,78.14422313863595,-22.427876790364586,13.431431361607142,39.500099834652175,102.85509033203108,6.730310110637254,-0.3650465152509834,0.2169657796621322,-0.8286166209727526
1316,2020-04-15,3871.0,3950.10009765625,3815.0,3871.0,2530.200439453125,60433,-1,50.82925974069577,46.78791225280632,-31.58333333333333,5.448106782892944,41.0189665661295,-18.99500732421893,1.65851948139153,-0.4326909162816317,0.2801829725503921,-0.9092085785232484
1317,2020-04-16,3900.0,3940.0,3785.0,3900.0,2549.156005859375,7913,1,51.55475289681584,38.16280949697247,-30.434782608695656,7.734806629834254,36.49844354383198,-2.69500732421875,3.109505793631681,-0.3334059419165201,0.2354251593351364,-0.9307925603352488
1318,2020-04-17,3950.0,4060.0,3930.0,3950.0,2581.837158203125,13156,1,52.84655703632996,74.12476256990912,-28.59866539561488,5.614973262032086,42.232753952022215,32.114990234375,5.693114072659931,-0.2789350625826046,0.3196012452244758,-0.9105901583097876
1319,2020-04-20,3866.0,4000.10009765625,3866.0,3866.0,2526.9326171875,74123,-1,50.41438690047892,31.751346561115795,-51.2,4.593908637823831,37.76603402601887,-53.135009765625,0.8287738009578316,-0.3965332731246375,0.0316733568906784,-0.8303766641765833
1320,2020-04-21,3700.0,3848.0,3699.89990234375,3700.0,2418.429931640625,78036,-1,45.91696233219625,-88.3933846526364,-73.33333333333334,-6.329113924050633,32.237174903830514,-232.3350097656248,-8.166075335607502,-0.4772225700629254,0.0802866891026496,-0.752472915686667
1321,2020-04-22,3700.0,3775.0,3681.0,3700.0,2418.429931640625,25424,0,45.916962332196256,-135.90683359167133,-87.3015873015873,-3.0144167758846656,32.088926029846554,-240.7550048828125,-8.166075335607495,-0.309260960003095,0.1036932468414306,-0.8067659558728337
1322,2020-04-23,3925.0,3950.0,3701.0,3925.0,2565.49658203125,65046,1,52.56847312508661,-27.233321098138976,-57.11775043936731,1.1180930866617431,39.65858501553548,-17.830004882812318,5.136946250173219,-0.4356047295566116,0.1042721197009086,-0.7785728182643652
1323,2020-04-24,3810.0,4000.0,3810.0,3810.0,2490.329345703125,35188,-1,49.23545852533366,-23.91647420995712,-77.32864674868189,-4.271356783919598,36.536576000218886,-138.1300048828125,-1.5290829493326754,-0.2626950938387641,0.1598630920052528,-0.8508318802341819
1324,2020-04-27,3951.0,3960.0,3850.89990234375,3951.0,2582.490966796875,11049,1,53.15704747166319,27.222654723037422,-52.54833040421792,0.6880733944954128,37.29959623409557,9.449999999999818,6.314094943326381,-0.38997207776728,-0.125326283276081,-0.7314064279198647
1325,2020-04-28,3995.0,4000.0,3962.0,3995.0,2611.250732421875,81583,1,54.34236115416306,93.74717584985729,-25.05966587112172,0.6271857568137807,42.04563517744627,52.0,8.68472230832612,-0.3670451485297896,0.1508627533912658,-0.8623752184212208
1326,2020-04-29,4100.0,4199.0,4005.10009765625,4100.0,2679.881591796875,13297,1,57.13016464861917,167.97221151588863,-19.111969111969103,5.915784035133041,46.2847270972497,152.0,14.260329297238323,-0.3285029866732657,0.1769566535949707,-0.8185459636151791
1327,2020-04-30,4075.0,4143.0,3950.0,4075.0,2663.541015625,24909,-1,56.24951556170812,116.65115992002907,-23.93822393822393,4.487179487179487,52.956234778849,115.25,12.499031123416229,-0.3151770315295004,0.3588844537734985,-0.8511300948448479
1328,2020-05-04,3994.0,3994.699951171875,3850.0,3994.0,2610.596923828125,35540,-1,53.378513011194485,25.42144978964508,-39.57528957528957,1.1139240506329111,56.666689568211794,3.050000000000182,6.75702602238898,-0.405578043195419,0.0071146041154861,-0.8954958487302065
1329,2020-05-05,4000.0,4050.0,3994.89990234375,4000.0,2614.51904296875,23243,0,53.56756756471039,78.34573468851451,-38.41698841698842,3.4661148473874808,51.04392501566332,-41.90000000000009,7.135135129420773,-0.346022740078087,0.0707509219646453,-0.7783028483390808
1330,2020-05-06,3975.0,4050.0,3880.10009765625,3975.0,2598.177978515625,22588,-1,52.6102742450381,34.79215911227417,-43.24324324324324,7.432432432432432,56.99556157548346,-126.89999999999964,5.220548490076196,-0.2997973907256016,0.2113217785954475,-0.8757340293377638
1331,2020-05-07,4079.0,4120.0,4010.0,4079.0,2666.1552734375,11777,1,56.12310332589088,100.21663399288016,-23.16602316602317,10.243243243243244,54.90027780280785,-86.64999999999964,12.24620665178174,-0.2412745436568829,0.2434762269258499,-0.9094492625445127
1332,2020-05-08,4050.0,4180.0,4050.0,4050.0,2647.200439453125,27024,-1,54.90101515376778,103.65984278515111,-28.764478764478763,3.1847133757961785,49.51494428455391,-175.14999999999964,9.802030307535553,-0.3933128014258626,0.1021402701735496,-0.9069959786720574
1333,2020-05-11,4021.5,4050.0,3940.0,4021.5,2628.572021484375,15744,-1,53.66427718785399,35.090723502851496,-34.26640926640927,5.551181102362205,51.84393859226283,-251.1000000000004,7.328554375707979,-0.3758958401158452,-0.0355978533625602,-0.8000568468123674
1334,2020-05-12,4030.0,4092.0,4025.0,4030.0,2634.127685546875,11648,0,53.99712145035812,60.19815030564244,-32.625482625482626,1.9994937990382184,49.268125554845774,-301.6000000000004,7.99424290071624,-0.3880804480053484,0.0791656747460365,-0.8898348240181804
1335,2020-05-13,3823.0,4021.5,3716.0,3838.5,2508.95751953125,6948,-1,45.982983482973005,-121.40077507578016,-72.38955823293173,-3.917396745932416,45.19757439652785,-548.3500000000004,-8.034033034054001,-0.33730351474757,0.1803710609674453,-0.7908504484221339
1336,2020-05-14,3900.0,3970.0,3700.0,3900.0,2549.156005859375,28742,1,48.62033775642443,-122.89519684402158,-59.91983967935872,-4.878048780487805,49.86300198115934,-550.6000000000004,-2.7593244871511318,-0.3595031130199249,-0.0264780446887016,-0.7559060100466013
1337,2020-05-15,4000.0,4029.800048828125,3912.0,4000.0,2614.51904296875,33238,1,52.667124641702046,-13.51184178541799,-39.87975951903808,-1.8404907975460123,53.16315946310588,-527.6499999999996,5.334249283404092,-0.3537498088005711,-0.0610622614622116,-0.7054659575223923
1338,2020-05-18,4185.0,4230.0,4151.0,4185.0,2735.43994140625,35390,1,59.08713071589945,169.12535887002997,-8.490566037735848,4.782173259889834,54.617228647128776,-415.1499999999997,18.1742614317989,-0.3604218846238736,0.281063549220562,-0.9386580078862607
1339,2020-05-19,4490.0,4498.0,4250.0,4490.0,2934.797119140625,51906,1,67.02744875048793,257.3146711963417,-1.0025062656641603,12.25,64.9698784455992,-178.89999999999964,34.05489750097588,-0.3123333327294815,0.3526649549603462,-0.8507763333618641
1340,2020-05-20,4719.0,4800.0,4555.0,4719.0,3084.478515625,51598,1,71.49989158054306,270.5120033991928,-7.3636363636363615,18.71698113207547,66.15684074884106,-15.949999999999818,42.999783161086114,-0.2851463969715911,0.2403325736522674,-0.8378299130126834
1341,2020-05-22,4900.0,4999.0,4575.10009765625,4900.0,3202.785400390625,158589,1,74.44983527197365,205.15002509906176,-7.621247113163976,20.12748222603579,68.95140891296562,85.55000000000018,48.89967054394732,-0.1986109301861789,0.1339084208011627,-0.6857325304299593
1342,2020-05-25,5200.0,5200.0,4925.0,5200.0,3398.874267578125,57630,1,78.4342082375263,192.59818030034276,0.0,28.395061728395063,75.92709952008285,306.625,56.86841647505261,-0.3180248056093908,0.2397382482886314,-0.9453556693624704
1343,2020-05-26,5000.0,5390.0,4961.0,5000.0,3268.1484375,102196,-1,70.53694931373258,143.8106632897618,-23.076923076923077,24.33171702101206,65.64107194237006,25.625,41.07389862746515,-0.3609255678020417,0.1714804694056511,-0.8142055878415704
1344,2020-05-27,4900.0,5050.0,4750.0,4900.0,3202.785400390625,41791,-1,66.90940508295475,87.23603474555462,-28.99408284023669,21.58808933002481,63.76534666907278,-152.44999999999982,33.81881016590948,-0.3560201898838083,0.0684980675578117,-0.8611631756648421
1345,2020-05-28,5175.0,5350.0,5090.0,5175.0,3382.533447265625,339896,1,71.2831217695988,111.9335596117732,-12.72189349112426,34.81828839390387,62.34173623042927,47.55000000000018,42.5662435391976,-0.4554681410081684,0.1060860827565193,-0.9349740827456116
1346,2020-05-29,5205.0,5300.0,5120.0,5205.0,3402.142333984375,83968,1,71.72222292826882,94.58050288605428,-10.94674556213018,33.46153846153846,59.590343813709055,11.649999999999636,43.44444585653765,-0.3069633563281968,0.3869406208395958,-0.8739471109583974
1347,2020-06-01,5350.0,5399.0,5260.0,5350.0,3496.9189453125,10000,1,73.80693067282503,97.80767392758328,-2.884049440847558,33.75,59.52934536628453,101.89999999999964,47.61386134565009,-0.306641367518089,0.4016821607947349,-0.8656230270862579
1348,2020-06-02,5535.0,5555.0,5402.0,5535.0,3617.8408203125,104831,1,76.2161204904595,106.387147793675,-1.0781671159029615,32.25806451612903,60.19276158696915,246.0399902343752,52.432240980919005,-0.3461626465246081,0.4646221622824669,-0.878880487754941
1349,2020-06-03,5450.0,5651.0,5412.0,5450.0,3562.281982421875,512043,-1,72.89843866304855,98.73333736289386,-10.302409021014869,21.38084632516704,53.27957928963213,137.489990234375,45.79687732609711,-0.5127119651297107,0.1862404868006706,-0.924385394435376
1350,2020-06-04,5350.0,5455.0,5284.2998046875,5350.0,3496.9189453125,16741,-1,69.08815550605834,70.45907615159673,-17.308798159861993,13.371477007840644,57.27796662303799,24.989990234375,38.176311012116685,-0.4275227415731505,0.041662760078907,-0.9425307558849454
1351,2020-06-05,5400.0,5535.0,5325.0,5400.0,3529.60009765625,23100,1,69.93433884613798,75.25749643459,-16.733333333333334,10.20408163265306,55.97455201861461,69.989990234375,39.868677692275945,-0.3803692539036274,0.0653810650110244,-0.7620053756982088
